Kilométrage,Année,Boite de vitesses,Carburant,Puissance fiscale,Nombre de portes,Première main,Véhicule dédouané,Importé neuf,Marque et Modèle,Prix
170000,2010,0,0,6,5,0,2013,0,117956.52173913043,132000.0
119000,2006,0,1,7,4,0,2019,0,114068.83116883117,34000.0
34000,2023,0,1,6,5,1,2023,0,130464.28571428571,112000.0
34000,2023,0,1,6,5,1,2023,0,130464.28571428571,112000.0
4000,2024,1,0,6,5,1,2024,0,335416.6666666667,339000.0
4000,2024,1,0,6,5,1,2024,0,335416.6666666667,339000.0
249000,2014,1,0,8,5,0,2014,0,346666.6535947712,238000.0
249000,2014,1,0,8,5,0,2014,0,346666.6535947712,238000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
240000,2011,0,0,6,5,0,2014,0,125040.16393442624,105000.0
240000,2011,0,0,6,5,0,2014,0,125040.16393442624,105000.0
170000,2016,1,0,8,5,0,2019,0,243080.0,250000.0
195000,2012,1,0,9,5,0,2019,1,250000.0,215000.0
240000,2006,0,0,8,5,0,2019,0,137272.63636363635,100000.0
107000,2009,0,1,9,5,0,2019,0,92000.0,92000.0
221175,2006,0,0,8,5,0,2019,0,291659.6769823789,80000.0
120000,2009,0,1,5,5,0,2019,0,291659.6769823789,36000.0
180000,2013,0,1,6,5,0,2019,0,70000.0,65000.0
120000,2009,0,0,6,4,0,2019,1,98949.15254237287,80000.0
46000,2020,0,0,6,3,1,2019,0,102412.16216216216,127000.0
144083,2016,1,0,9,5,0,2019,0,173568.6274509804,265000.0
60000,2017,1,0,8,5,0,2019,0,300000.0,300000.0
100000,2019,1,0,9,5,0,2019,0,291659.6769823789,475000.0
218000,2007,0,1,7,5,0,2019,0,105000.0,68000.0
240000,2007,0,0,8,5,1,2019,1,137230.76923076922,62000.0
157000,2011,1,0,9,5,0,2012,0,128200.0,165000.0
155000,2016,0,0,6,5,0,2019,0,115960.7843137255,95000.0
125000,2020,0,0,8,5,0,2019,0,175280.0,165000.0
192000,2012,0,0,6,4,0,2019,0,75000.0,75000.0
167000,2013,0,0,6,5,0,2019,0,125040.16393442624,105000.0
300000,2002,0,1,6,5,0,2019,0,53081.818181818184,39000.0
131000,2014,0,1,6,3,0,2019,0,132614.13043478262,84000.0
260000,2005,0,0,6,5,0,2019,0,65380.95238095238,70000.0
260000,2013,1,0,8,5,0,2019,1,160000.0,160000.0
220000,2009,1,0,9,5,0,2013,0,145000.0,145000.0
174100,2019,1,2,8,5,0,2019,0,291659.6769823789,222000.0
119000,2007,0,0,8,5,0,2019,0,291659.6769823789,85000.0
54000,2019,1,1,10,5,1,2019,0,224050.0,197000.0
54000,2019,1,1,10,5,1,2019,0,224050.0,197000.0
49000,2022,1,0,8,5,0,2022,0,320883.72093023255,425000.0
49000,2022,1,0,8,5,0,2022,0,320883.72093023255,425000.0
128000,2017,1,0,8,4,1,2019,0,291659.6769823789,255000.0
170000,2015,1,0,6,5,0,2019,0,291659.6769823789,195000.0
180000,2014,0,0,8,5,1,2019,0,291659.6769823789,155000.0
155000,2016,0,0,8,5,0,2019,0,131600.0,125000.0
290000,2010,0,0,6,5,0,2019,0,83000.0,85000.0
110000,2017,0,0,6,5,0,2019,0,144526.7767857143,90000.0
67000,2019,0,0,6,5,0,2019,0,107468.75,120000.0
45000,2018,0,0,7,5,0,2019,0,106125.0,113000.0
300000,2002,0,0,8,5,1,2019,1,69428.57142857143,65000.0
200000,2001,0,0,7,5,0,2019,0,125040.16393442624,48000.0
65000,2021,1,0,6,5,1,2019,0,291659.6769823789,280000.0
280000,2008,0,0,9,5,0,2019,0,206466.66666666666,95000.0
191000,2009,0,1,9,5,0,2019,0,46230.769230769234,45000.0
40000,2021,0,0,6,5,1,2019,0,107468.75,130000.0
180000,2009,0,1,9,5,0,2019,1,75000.0,75000.0
291000,2001,0,0,9,5,0,2010,0,128200.0,78000.0
125000,2012,0,0,8,5,0,2019,0,140382.35294117648,105000.0
300000,2005,0,0,7,5,0,2019,0,113131.57894736843,55000.0
107000,2020,0,0,9,4,1,2019,0,163944.44444444444,220000.0
80000,2016,0,0,9,5,1,2019,0,195000.0,195000.0
108000,2017,0,0,6,5,1,2019,0,102260.86956521739,95000.0
112000,2015,1,0,8,5,0,2019,0,185000.0,185000.0
109000,2018,0,0,6,5,1,2018,0,222478.26086956522,169000.0
109000,2018,0,0,6,5,1,2018,0,222478.26086956522,169000.0
93000,2012,1,0,9,3,1,2019,0,344166.6666666667,170000.0
93000,2012,1,0,9,3,1,2019,0,344166.6666666667,170000.0
127000,2016,0,0,8,5,0,2019,0,156500.0,160000.0
112000,2011,1,1,11,3,1,2019,1,119000.0,119000.0
160000,2020,1,0,8,5,1,2019,0,291659.6769823789,305000.0
249999,2008,0,0,6,5,0,2019,0,65000.0,65000.0
107500,2017,0,0,8,5,1,2019,0,168000.0,168000.0
104000,2011,0,0,6,5,0,2019,0,89545.45454545454,93000.0
150000,2013,1,0,8,5,0,2018,0,233000.0,220000.0
167000,2014,0,0,8,5,0,2019,0,212823.5294117647,148000.0
150000,2015,1,0,6,5,0,2019,0,110233.33333333333,130000.0
1500,2020,0,0,8,5,1,2019,0,123000.0,123000.0
123000,2018,0,0,6,5,0,2019,0,114831.21621621621,93000.0
190000,2017,0,1,6,5,0,2019,0,130000.0,130000.0
270000,2012,0,0,6,6,0,2019,0,82428.57142857143,75000.0
185000,2012,0,0,9,5,0,2019,0,173568.6274509804,145000.0
78000,2021,1,1,8,5,1,2019,1,291659.6769823789,465000.0
62237,2018,0,0,6,5,0,2019,0,150200.0,210000.0
260000,2011,0,0,6,5,0,2016,0,150000.0,150000.0
250000,2006,1,0,11,4,0,2011,0,173568.6274509804,75000.0
54000,2017,0,1,7,2,1,2019,0,101125.0,95000.0
145000,2013,0,0,8,5,0,2019,0,426333.3333333333,193000.0
200000,2009,0,0,8,5,1,2013,0,127479.98,95000.0
303000,2005,0,1,8,5,0,2019,0,43000.0,43000.0
139000,2021,1,0,6,3,1,2021,0,288087.7192982456,315000.0
139000,2021,1,0,6,3,1,2021,0,288087.7192982456,315000.0
99000,2021,1,0,6,5,1,2021,0,163250.0,154000.0
99000,2021,1,0,6,5,1,2021,0,163250.0,154000.0
59000,2020,1,0,6,5,1,2020,0,165254.54545454544,179900.0
59000,2020,1,0,6,5,1,2020,0,165254.54545454544,179900.0
170000,2014,1,0,6,5,0,2019,0,291659.6769823789,183000.0
170000,2014,1,0,6,5,0,2019,0,291659.6769823789,183000.0
290000,2004,0,0,8,5,0,2019,0,125492.06349206349,52000.0
222000,2013,1,0,8,5,0,2019,0,242388.88888888888,156000.0
176000,2015,0,0,6,5,0,2019,0,291659.6769823789,92500.0
227000,2007,0,0,7,5,0,2019,0,140485.01204819276,74000.0
212000,2018,0,0,6,5,1,2023,0,285000.0,240000.0
145000,2014,0,0,6,5,0,2019,0,79500.0,94000.0
270000,2011,0,0,6,3,0,2019,0,291659.6769823789,65000.0
220000,2012,0,0,8,5,0,2019,0,131600.0,120000.0
52000,2022,1,0,10,5,1,2019,0,430000.0,430000.0
173000,2015,1,0,8,5,0,2019,0,291659.6769823789,152000.0
186000,2006,0,0,8,5,0,2019,0,291659.6769823789,68000.0
120000,2015,1,0,8,5,0,2019,0,262857.8947368421,230000.0
245000,2008,1,0,9,5,0,2010,0,123000.0,123000.0
93000,2014,0,0,8,5,0,2019,0,206466.66666666666,215000.0
170000,2017,0,0,7,5,1,2019,0,252344.98734177215,200000.0
100000,2006,0,0,7,5,0,2019,0,128591.30434782608,70000.0
123000,2018,0,0,6,5,0,2019,0,114831.21621621621,93000.0
150000,2019,1,0,8,5,1,2023,0,281719.5034965035,430000.0
119000,2005,0,0,8,5,0,2008,0,450833.3333333333,78000.0
160000,2019,0,0,8,5,1,2019,0,165312.69047619047,150000.0
170000,2016,0,0,7,5,0,2019,0,141357.14285714287,146000.0
146000,2019,1,0,8,5,0,2019,0,215000.0,215000.0
119000,2009,0,0,7,5,0,2019,0,135411.76470588235,85000.0
258678,2010,0,1,7,5,0,2019,0,124778.45569620254,60000.0
101000,2012,1,1,10,3,1,2017,0,291659.6769823789,189000.0
179000,2014,0,0,6,5,0,2019,0,202339.2857142857,160000.0
198000,2016,1,0,8,5,1,2019,0,184600.0,174000.0
59000,2022,0,0,6,5,0,2022,0,163250.0,167000.0
59000,2022,0,0,6,5,0,2022,0,163250.0,167000.0
249000,2012,1,0,8,5,1,2012,0,215833.33333333334,150000.0
249000,2012,1,0,8,5,1,2012,0,215833.33333333334,150000.0
4000,2024,1,0,6,5,1,2024,0,335416.6666666667,339000.0
4000,2024,1,0,6,5,1,2024,0,335416.6666666667,339000.0
240000,2012,0,0,6,5,0,2019,0,102412.16216216216,75000.0
240000,2012,0,0,6,5,0,2019,0,102412.16216216216,75000.0
110000,2019,0,0,6,5,0,2019,0,119146.06741573034,103000.0
245000,2004,0,0,7,5,0,2019,0,140485.01204819276,55000.0
34000,2021,0,0,6,5,1,2019,0,144526.7767857143,149000.0
220000,2010,0,0,6,5,0,2019,0,155369.86301369863,89000.0
125000,2010,0,0,9,5,0,2019,0,95000.0,100000.0
171000,2009,0,0,5,4,0,2019,0,203008.88888888888,65000.0
178000,2009,0,0,6,5,0,2019,0,67012.82051282052,70000.0
89000,2018,0,0,6,5,1,2019,0,152780.64516129033,139000.0
250000,2005,0,1,3,5,0,2019,0,98949.15254237287,53000.0
118000,2013,0,0,9,5,0,2019,0,206466.66666666666,140000.0
119000,2016,0,0,6,6,0,2019,0,115960.7843137255,65000.0
200000,2011,0,0,8,5,0,2019,0,85000.0,85000.0
215000,2005,0,1,8,5,0,2019,0,68600.0,48000.0
200000,2001,0,0,8,4,0,2019,0,69428.57142857143,60000.0
29000,2021,0,0,6,5,1,2019,0,141000.0,138000.0
200000,2004,0,0,7,5,0,2019,0,83000.0,49000.0
53000,2020,0,0,6,5,1,2019,0,125000.0,125000.0
40000,2021,1,0,6,5,1,2019,0,390000.0,390000.0
84000,2016,0,0,8,5,1,2019,0,114831.21621621621,110000.0
22000,2021,0,0,6,5,1,2019,0,235000.0,235000.0
150000,2016,1,0,8,4,1,2019,0,243080.0,270000.0
245000,2011,0,0,6,5,1,2019,1,93000.0,93000.0
160000,2013,0,0,8,4,0,2019,0,119146.06741573034,95000.0
30000,2021,1,0,6,5,0,2019,0,144526.7767857143,190000.0
172000,2017,1,0,9,4,0,2019,0,291659.6769823789,475000.0
109000,2020,1,0,8,5,1,2020,0,186782.5507246377,215000.0
109000,2020,1,0,8,5,1,2020,0,186782.5507246377,215000.0
44000,2022,1,0,8,5,1,2022,0,224365.38461538462,270000.0
44000,2022,1,0,8,5,1,2022,0,224365.38461538462,270000.0
105000,2017,0,0,8,5,1,2019,0,355703.125,238000.0
105000,2017,0,0,8,5,1,2019,0,355703.125,238000.0
29000,2022,1,1,8,5,0,2022,0,190400.0,210000.0
29000,2022,1,1,8,5,0,2022,0,190400.0,210000.0
180000,2015,0,0,8,4,1,2019,0,170887.37837837837,160000.0
180000,2015,0,0,8,4,1,2019,0,170887.37837837837,160000.0
145000,2017,0,0,8,5,0,2019,0,178918.9189189189,175000.0
159000,2014,1,0,7,5,0,2019,0,291659.6769823789,160000.0
188000,2014,0,0,6,4,0,2019,0,105000.0,105000.0
145000,2014,1,1,11,5,0,2019,1,200000.0,200000.0
43000,2020,0,0,6,4,1,2019,0,145000.0,145000.0
7000,2022,1,0,8,5,1,2019,0,226148.11111111112,420000.0
98000,2015,0,1,7,5,1,2015,0,93305.36257309941,70000.0
160000,2015,0,0,6,5,1,2019,0,155000.0,155000.0
119000,2007,0,0,6,4,0,2007,0,70000.0,70000.0
45000,2017,0,0,6,5,1,2019,0,163000.0,165000.0
26000,2018,0,0,6,5,1,2019,0,197754.83870967742,190000.0
129000,2017,1,0,8,5,1,2019,0,203008.88888888888,188000.0
79000,2020,0,0,6,5,1,2019,0,185928.57142857142,210000.0
150000,2012,0,1,7,5,0,2019,0,59000.0,59000.0
110000,2017,0,0,6,5,0,2019,0,291659.6769823789,167000.0
170000,2013,1,1,8,5,0,2019,0,243080.0,201000.0
19600,2021,1,1,8,5,1,2019,0,155545.45454545456,226000.0
189000,2016,0,0,6,4,0,2019,0,165312.69047619047,135000.0
123000,2019,1,0,8,5,0,2023,0,291659.6769823789,398000.0
136000,2018,0,1,6,5,0,2019,0,119146.06741573034,115000.0
200000,2014,0,0,6,5,1,2019,1,119146.06741573034,110000.0
280000,2004,0,0,6,5,0,2019,0,53081.818181818184,48000.0
200000,2012,1,0,9,2,0,2019,1,160000.0,160000.0
149000,2018,1,0,6,5,0,2018,0,355703.125,290000.0
149000,2018,1,0,6,5,0,2018,0,355703.125,290000.0
86000,2021,1,0,6,5,1,2019,0,288087.7192982456,263000.0
86000,2021,1,0,6,5,1,2019,0,288087.7192982456,263000.0
14000,2024,1,2,8,5,1,2024,0,202512.12121212122,235000.0
14000,2024,1,2,8,5,1,2024,0,202512.12121212122,235000.0
139000,2021,1,0,8,5,0,2021,0,355703.125,470000.0
139000,2021,1,0,8,5,0,2021,0,355703.125,470000.0
119000,2012,0,1,8,5,0,2019,0,120000.0,110000.0
119000,2012,0,1,8,5,0,2019,0,120000.0,110000.0
9000,2022,1,1,6,5,1,2019,0,114831.21621621621,148000.0
120000,2014,0,0,6,5,1,2019,0,125040.16393442624,120000.0
34000,2020,0,0,6,5,1,2019,0,129823.5294117647,134000.0
105000,2021,1,0,8,5,1,2019,0,340000.0,340000.0
112000,2016,0,0,6,5,1,2019,0,125040.16393442624,120000.0
179000,2014,0,0,6,5,1,2022,0,180000.0,180000.0
200000,2007,0,1,8,5,0,2019,0,114068.83116883117,53000.0
70000,2006,0,1,7,5,0,2019,0,98949.15254237287,54000.0
48000,2019,0,0,6,5,1,2019,0,155000.0,155000.0
119000,2001,0,0,8,5,0,2010,0,69428.57142857143,77000.0
125000,2014,0,1,7,3,0,2019,0,132614.13043478262,78000.0
130000,2010,0,0,8,5,0,2012,0,291659.6769823789,123000.0
119000,2005,0,1,6,5,0,2019,0,53081.818181818184,42000.0
28000,2006,0,1,11,3,0,2019,0,57250.0,38000.0
160000,2011,0,0,7,5,0,2019,0,93000.0,93000.0
294000,2007,1,0,8,5,1,2012,0,127479.98,89000.0
160000,2013,0,0,10,2,1,2019,0,214000.0,180000.0
250000,2008,1,0,9,5,0,2017,0,173568.6274509804,150000.0
235000,2011,0,0,6,5,1,2019,0,64065.217391304344,68000.0
170000,2014,0,0,8,5,0,2019,0,291659.6769823789,90000.0
66000,2019,1,0,6,5,1,2019,0,233000.0,310000.0
107000,2018,1,0,6,5,1,2019,0,119146.06741573034,125000.0
43000,2021,1,1,5,3,1,2019,0,291659.6769823789,140000.0
199000,2014,1,0,9,5,0,2019,0,565411.7647058824,235000.0
141000,2015,0,0,8,4,0,2019,0,67012.82051282052,60000.0
107000,2011,0,1,6,5,0,2019,0,81698.86363636363,69000.0
199000,2011,0,0,6,5,0,2019,0,291659.6769823789,105000.0
54000,2020,1,0,8,5,0,2020,0,570307.6923076923,365000.0
54000,2020,1,0,8,5,0,2020,0,570307.6923076923,365000.0
59000,2022,1,2,10,5,0,2022,0,224050.0,259000.0
59000,2022,1,2,10,5,0,2022,0,224050.0,259000.0
79000,2019,1,0,6,5,1,2019,0,136583.33333333334,135000.0
79000,2019,1,0,6,5,1,2019,0,136583.33333333334,135000.0
110000,2008,0,1,7,5,0,2019,0,91111.11111111111,55000.0
110000,2008,0,1,7,5,0,2019,0,91111.11111111111,55000.0
56800,2012,0,0,6,5,1,2019,0,152780.64516129033,97000.0
265000,2011,0,1,8,5,0,2019,0,42000.0,43000.0
100000,2016,0,0,6,5,0,2019,0,146000.0,150000.0
139000,2017,0,0,6,5,0,2019,0,155369.86301369863,138000.0
50000,2021,1,0,8,4,1,2019,0,291659.6769823789,341000.0
25000,2022,1,0,6,5,1,2019,0,252344.98734177215,375000.0
96000,2019,1,0,8,5,0,2019,0,291659.6769823789,189000.0
141000,2019,0,0,6,5,1,2019,0,115000.0,115000.0
40000,2021,1,0,6,5,1,2019,0,291659.6769823789,330000.0
289000,2001,0,0,7,5,0,2002,0,291659.6769823789,54000.0
119000,2016,0,0,7,4,1,2019,0,79500.0,100000.0
38000,2019,0,0,6,5,1,2019,0,291659.6769823789,220000.0
119000,2009,1,0,9,5,0,2012,0,298229.85135135136,160000.0
240000,2004,0,1,8,5,1,2019,0,68600.0,45000.0
305700,2004,0,0,7,5,0,2019,0,128591.30434782608,62000.0
77100,2016,1,0,8,5,1,2019,0,288559.1397849462,280000.0
158000,2004,0,0,7,5,0,2019,0,41375.0,59000.0
243000,2010,0,0,6,5,0,2019,0,89545.45454545454,82000.0
220000,2006,0,0,8,5,1,2012,0,63000.0,63000.0
60000,2019,0,0,5,5,0,2019,0,291659.6769823789,155000.0
12200,2017,1,0,6,5,1,2019,0,210785.7142857143,192000.0
111000,2018,0,0,8,4,1,2019,0,137272.63636363635,160000.0
175000,2011,1,0,8,5,0,2019,0,291659.6769823789,80000.0
171000,2005,0,0,8,5,0,2019,0,450833.3333333333,76000.0
169000,2008,0,0,10,5,0,2019,0,62000.0,62000.0
160000,2013,0,1,6,5,0,2019,0,73039.13043478261,60000.0
99999,2012,0,0,8,5,0,2019,0,190035.7142857143,125000.0
119000,2020,1,0,8,5,0,2020,0,523666.6666666667,445000.0
119000,2020,1,0,8,5,0,2020,0,523666.6666666667,445000.0
180000,2014,1,0,8,5,0,2019,1,250000.0,250000.0
180000,2014,1,0,8,5,0,2019,1,250000.0,250000.0
34000,2020,0,1,5,5,0,2019,0,291659.6769823789,73000.0
119000,2020,0,1,8,5,1,2019,0,270000.0,270000.0
200000,2018,1,0,8,4,1,2019,0,150885.7142857143,150000.0
135000,2008,0,0,6,5,1,2019,0,98949.15254237287,85000.0
170000,2007,0,0,6,5,0,2019,0,125040.16393442624,65000.0
119000,2005,0,0,8,5,0,2019,1,450833.3333333333,78000.0
130000,2016,0,0,6,5,1,2019,0,132000.0,132000.0
182612,2013,1,0,8,5,0,2019,0,311222.22222222225,200000.0
134000,2015,0,0,6,4,0,2019,0,93305.36257309941,85000.0
129000,2013,0,0,6,5,0,2019,0,81698.86363636363,65000.0
130000,2016,0,0,8,5,0,2019,0,206466.66666666666,190000.0
270000,2005,0,0,8,5,0,2019,0,291659.6769823789,78500.0
119000,2005,0,0,6,5,0,2019,0,102412.16216216216,60000.0
135923,2015,1,0,9,5,1,2019,0,291659.6769823789,235000.0
110000,2018,0,0,6,5,1,2019,0,124778.45569620254,118000.0
160000,2014,0,0,9,5,0,2019,0,141000.0,120000.0
122000,2017,1,0,6,5,1,2019,0,143681.81818181818,166000.0
40000,2022,0,0,6,5,0,2019,0,131372.3404255319,153000.0
196000,2015,0,0,10,4,0,2019,0,291659.6769823789,200000.0
79000,2019,0,0,6,5,1,2019,0,291659.6769823789,180000.0
42950,2017,0,0,6,5,1,2019,0,124778.45569620254,160000.0
171000,2005,0,1,9,5,0,2019,1,58000.0,58000.0
110000,2014,0,1,7,5,0,2019,0,67012.82051282052,62000.0
100000,2012,0,1,8,5,1,2019,0,122000.0,95000.0
14000,2015,0,0,10,5,1,2019,0,291659.6769823789,125000.0
67000,2017,0,0,6,5,0,2019,0,155369.86301369863,149000.0
139000,2018,1,0,8,5,0,2018,0,386842.1052631579,360000.0
139000,2018,1,0,8,5,0,2018,0,386842.1052631579,360000.0
19000,2024,0,0,6,5,0,2024,0,186450.0,205000.0
19000,2024,0,0,6,5,0,2024,0,186450.0,205000.0
67000,2017,0,0,6,5,0,2019,0,155369.86301369863,149000.0
67000,2017,0,0,6,5,0,2019,0,155369.86301369863,149000.0
123000,2016,0,0,6,5,0,2019,0,119146.06741573034,113000.0
206650,2006,1,0,9,5,0,2019,0,128200.0,94000.0
250000,2016,0,0,6,5,1,2019,0,170000.0,165000.0
55000,2021,0,0,6,5,1,2019,0,82428.57142857143,185000.0
152000,2010,0,1,8,5,0,2019,0,128591.30434782608,75000.0
200000,2013,0,0,7,5,0,2019,0,291659.6769823789,117000.0
119000,2018,0,0,8,5,0,2019,0,200000.0,200000.0
300000,2010,1,0,9,5,1,2019,0,70000.0,100000.0
119000,2014,0,0,9,5,0,2018,0,173568.6274509804,210000.0
299214,2001,0,1,8,5,0,2019,0,40000.0,40000.0
3000,2023,0,0,7,4,1,2019,0,291659.6769823789,224000.0
45000,2014,0,1,7,2,1,2019,0,132614.13043478262,80000.0
138000,2014,1,0,8,5,0,2019,0,140382.35294117648,126000.0
85000,2017,1,0,8,5,1,2019,0,250000.0,250000.0
269000,2013,0,0,7,5,0,2019,0,140000.0,135000.0
100200,2017,0,1,7,5,0,2019,0,119146.06741573034,86000.0
283000,2016,1,0,6,5,1,2019,0,114068.83116883117,106000.0
167000,2008,1,0,9,4,1,2008,0,173568.6274509804,145000.0
158000,2012,1,1,8,3,1,2019,0,155615.38461538462,122000.0
190000,2009,0,0,6,4,0,2019,0,155369.86301369863,72000.0
260000,2008,1,0,11,5,0,2019,1,516828.5714285714,95000.0
15000,2021,1,0,6,5,1,2019,0,291659.6769823789,299000.0
178522,2016,1,0,9,5,0,2019,0,288559.1397849462,220000.0
202000,2008,0,1,6,5,0,2019,0,76127.27272727272,52000.0
257000,2004,0,0,10,5,0,2019,0,291659.6769823789,52000.0
29000,2022,0,0,6,5,1,2022,0,186450.0,196000.0
29000,2022,0,0,6,5,1,2022,0,186450.0,196000.0
149000,2019,0,0,6,5,0,2019,0,132909.0909090909,118000.0
149000,2019,0,0,6,5,0,2019,0,132909.0909090909,118000.0
49000,2021,1,0,8,5,0,2021,0,291659.6769823789,340000.0
49000,2021,1,0,8,5,0,2021,0,291659.6769823789,340000.0
159000,2017,1,0,8,5,0,2017,0,279476.1904761905,287000.0
159000,2017,1,0,8,5,0,2017,0,279476.1904761905,287000.0
300000,2001,0,0,8,5,0,2009,0,69428.57142857143,63000.0
300000,2001,0,0,8,5,0,2009,0,69428.57142857143,63000.0
198000,2012,0,0,8,5,0,2019,0,131600.0,100000.0
230000,2015,0,0,8,5,1,2019,0,160000.0,160000.0
131000,2018,0,0,6,5,0,2019,0,175017.22413793104,135000.0
189096,2001,1,1,8,5,0,2019,0,69428.57142857143,55000.0
119000,2002,0,0,7,5,0,2010,0,140485.01204819276,53000.0
128000,2016,0,0,9,5,0,2019,0,206466.66666666666,167000.0
119000,2006,0,0,6,5,0,2019,0,53081.818181818184,58000.0
41000,2021,0,0,6,5,1,2019,0,171707.8947368421,165000.0
140000,2017,1,0,6,5,1,2019,0,291659.6769823789,195000.0
45000,2021,0,0,7,5,1,2019,0,119146.06741573034,137000.0
19000,2018,0,1,6,5,1,2019,0,109432.43243243243,128000.0
100000,2017,0,0,6,5,0,2019,0,182571.42857142858,166000.0
163000,2015,0,0,7,5,1,2019,0,162000.0,145000.0
119000,2002,0,0,8,5,0,2019,0,70000.0,60000.0
170000,2012,0,0,6,5,0,2019,0,291659.6769823789,125000.0
62000,2016,0,0,8,2,0,2019,0,120000.0,125000.0
145000,2015,0,0,10,5,0,2019,0,214000.0,175000.0
104090,2018,0,0,6,5,1,2023,0,165000.0,165000.0
327000,2010,0,0,8,5,0,2019,0,190035.7142857143,107000.0
280000,2015,0,0,8,4,0,2019,0,135000.0,110000.0
115000,2005,0,0,7,5,0,2019,1,122752.94117647059,60000.0
100000,2019,0,0,6,5,0,2019,0,107468.75,110000.0
170000,2012,0,0,6,5,1,2019,1,155369.86301369863,95000.0
160000,2014,1,0,8,5,1,2019,1,243080.0,235000.0
38000,2018,0,0,6,5,1,2019,0,144526.7767857143,127000.0
159000,2016,0,0,6,5,0,2016,0,224365.38461538462,179000.0
159000,2016,0,0,6,5,0,2016,0,224365.38461538462,179000.0
12000,2019,0,1,6,5,1,2019,0,137200.0,125000.0
12000,2019,0,1,6,5,1,2019,0,137200.0,125000.0
192000,2012,0,0,6,5,1,2020,0,155545.45454545456,120000.0
192000,2012,0,0,6,5,1,2020,0,155545.45454545456,120000.0
180000,2012,0,0,6,5,0,2019,0,53081.818181818184,72000.0
99700,2019,0,0,6,5,1,2019,0,291659.6769823789,153000.0
200000,2013,0,0,9,4,1,2019,0,291659.6769823789,145000.0
208000,2010,1,0,8,4,0,2013,0,291659.6769823789,165000.0
150000,2012,0,0,6,3,0,2019,0,155615.38461538462,130000.0
86000,2016,0,0,5,5,1,2019,0,125492.06349206349,138000.0
150000,2013,0,0,6,4,0,2019,0,93305.36257309941,65000.0
250000,2005,0,0,8,5,0,2019,0,125492.06349206349,55000.0
269000,2003,0,1,11,3,0,2019,0,206466.66666666666,40000.0
240000,2012,0,0,8,5,0,2019,0,175017.22413793104,94000.0
32000,2012,0,0,8,5,0,2019,0,129823.5294117647,132000.0
65000,2023,1,1,8,2,0,2007,0,195000.0,195000.0
170000,2017,1,0,8,5,0,2021,0,193687.5,281000.0
154000,2016,1,0,8,5,1,2019,0,279139.2278481013,180000.0
220000,2012,0,1,5,4,0,2019,0,140485.01204819276,108000.0
125000,2012,0,0,5,5,1,2019,0,75000.0,75000.0
206000,2013,0,0,6,4,0,2019,0,170887.37837837837,135000.0
19000,2018,0,0,6,5,1,2019,0,114831.21621621621,113000.0
180000,2011,0,1,4,5,0,2019,0,53081.818181818184,62000.0
52000,2019,1,0,8,5,0,2019,0,225000.0,235000.0
250000,2009,0,0,6,5,0,2019,0,170887.37837837837,120000.0
38000,2021,1,0,8,5,1,2019,0,300736.84210526315,340000.0
220000,2005,0,1,6,5,0,2019,0,38000.0,35000.0
74000,2023,1,2,9,5,0,2023,0,288087.7192982456,335000.0
74000,2023,1,2,9,5,0,2023,0,288087.7192982456,335000.0
129000,2022,1,0,6,5,0,2022,0,192100.0,189000.0
129000,2022,1,0,6,5,0,2022,0,192100.0,189000.0
160000,2015,1,0,8,5,0,2019,0,281719.5034965035,240000.0
160000,2015,1,0,8,5,0,2019,0,281719.5034965035,240000.0
105000,2014,0,0,5,5,0,2019,0,291659.6769823789,131000.0
280000,2013,0,0,6,6,0,2019,0,86000.0,86000.0
119000,2000,0,0,8,5,0,2002,0,69428.57142857143,60000.0
109200,2016,0,0,6,5,0,2019,0,109000.0,109000.0
11000,2023,0,0,6,5,1,2019,0,114831.21621621621,173000.0
136000,2014,1,0,8,5,0,2019,1,291659.6769823789,305000.0
184000,2010,0,0,8,5,0,2019,0,185928.57142857142,120000.0
42000,2021,0,0,6,5,0,2019,0,175280.0,210000.0
140000,2012,0,0,8,5,1,2019,0,291659.6769823789,160000.0
220000,2012,0,0,8,5,0,2019,0,291659.6769823789,165000.0
149000,2015,0,0,7,5,0,2019,0,291659.6769823789,119000.0
170000,2015,0,0,6,4,0,2019,0,92750.0,125000.0
59400,2017,0,0,6,4,1,2019,0,122476.19047619047,120000.0
20000,2011,0,1,9,5,0,2019,0,125040.16393442624,73000.0
96000,2019,0,0,8,5,0,2019,0,114068.83116883117,125000.0
119000,2002,0,0,10,4,0,2019,0,65000.0,65000.0
94000,2019,1,0,8,5,1,2019,0,350000.0,350000.0
23000,2022,0,0,8,4,1,2019,0,173785.66666666666,225000.0
300000,2004,0,0,7,5,0,2019,0,31723.684210526317,34000.0
72000,2016,1,0,8,5,0,2019,0,291659.6769823789,480000.0
310000,2011,1,0,11,5,0,2019,1,160000.0,160000.0
119000,2008,0,0,7,5,0,2019,0,122752.94117647059,65000.0
265000,2014,1,0,8,5,0,2019,1,291659.6769823789,265000.0
131000,2019,1,0,6,4,0,2019,0,138100.0,190000.0
200000,2013,1,0,6,5,0,2019,0,291659.6769823789,185000.0
150000,2009,1,0,8,5,0,2010,0,186782.5507246377,90000.0
170000,2016,0,1,8,5,1,2019,0,1686800.0,160000.0
